domain,analysis_level,score,dem_count,rep_count,classification,total_count,dimension,sentiment_cat,topic,local_cat,has_local,dimension_count
www.dailyrecord.com,full_combination,95.0,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
www.dailyrecord.com,full_combination,95.0,1,0,Democrat,1,,Positive,Politics,local,True,2
www.dailyrecord.com,full_combination,95.0,2,0,Democrat,2,,Positive,Politics,non_local,True,2
www.dailyrecord.com,full_combination,95.0,0,1,Republican,1,,Positive,Non Politics,local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Politics,local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.dailyrecord.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.thestreet.com,domain_only,100.0,5,2,Democrat,7,,,,,False,1
www.thestreet.com,single_dimension,100.0,3,2,Both,5,sentiment_cat,Positive,,,False,1
www.thestreet.com,single_dimension,100.0,2,0,Democrat,2,sentiment_cat,Negative,,,False,1
www.thestreet.com,single_dimension,100.0,5,2,Democrat,7,topic,,Mixed,,False,1
www.thestreet.com,single_dimension,100.0,2,0,Democrat,2,local_cat,,,local,False,1
www.thestreet.com,single_dimension,100.0,3,2,Both,5,local_cat,,,non_local,False,1
www.thestreet.com,sentiment_cat_topic,100.0,3,2,Both,5,,Positive,Mixed,,False,3
www.thestreet.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Negative,Mixed,,False,3
www.thestreet.com,full_combination,100.0,1,0,Democrat,1,,Positive,Mixed,local,True,2
www.thestreet.com,full_combination,100.0,2,2,Both,4,,Positive,Mixed,non_local,True,2
www.thestreet.com,full_combination,100.0,1,0,Democrat,1,,Negative,Mixed,local,True,2
www.thestreet.com,full_combination,100.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
theadvocate.com,domain_only,100.0,0,1,Republican,1,,,,,False,1
theadvocate.com,single_dimension,100.0,0,1,Republican,1,sentiment_cat,Positive,,,False,1
theadvocate.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
theadvocate.com,single_dimension,100.0,0,1,Republican,1,topic,,Politics,,False,1
theadvocate.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
theadvocate.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,non_local,False,1
theadvocate.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Politics,,False,3
theadvocate.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
theadvocate.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
theadvocate.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
theadvocate.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
theadvocate.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
charlestoncitypaper.com,domain_only,100.0,2,0,Democrat,2,,,,,False,1
charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,sentiment_cat,Positive,,,False,1
charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,topic,,Politics,,False,1
charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,topic,,Mixed,,False,1
charlestoncitypaper.com,single_dimension,100.0,2,0,Democrat,2,local_cat,,,local,False,1
charlestoncitypaper.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
charlestoncitypaper.com,sentiment_cat_topic,100.0,0,0,Both,0,,Positive,Politics,,False,3
charlestoncitypaper.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Positive,Mixed,,False,3
charlestoncitypaper.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Negative,Politics,,False,3
charlestoncitypaper.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
charlestoncitypaper.com,full_combination,100.0,1,0,Democrat,1,,Positive,Mixed,local,True,2
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
charlestoncitypaper.com,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,local,True,2
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.charlestoncitypaper.com,domain_only,100.0,4,0,Democrat,4,,,,,False,1
www.charlestoncitypaper.com,single_dimension,100.0,3,0,Democrat,3,sentiment_cat,Positive,,,False,1
www.charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,sentiment_cat,Negative,,,False,1
www.charlestoncitypaper.com,single_dimension,100.0,3,0,Democrat,3,topic,,Politics,,False,1
www.charlestoncitypaper.com,single_dimension,100.0,1,0,Democrat,1,topic,,Non Politics,,False,1
www.charlestoncitypaper.com,single_dimension,100.0,4,0,Democrat,4,local_cat,,,local,False,1
www.charlestoncitypaper.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
www.charlestoncitypaper.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Positive,Politics,,False,3
www.charlestoncitypaper.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Positive,Non Politics,,False,3
www.charlestoncitypaper.com,sentiment_cat_topic,100.0,1,0,Democrat,1,,Negative,Politics,,False,3
www.charlestoncitypaper.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.charlestoncitypaper.com,full_combination,100.0,2,0,Democrat,2,,Positive,Politics,local,True,2
www.charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.charlestoncitypaper.com,full_combination,100.0,1,0,Democrat,1,,Positive,Non Politics,local,True,2
www.charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.charlestoncitypaper.com,full_combination,100.0,1,0,Democrat,1,,Negative,Politics,local,True,2
www.charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.charlestoncitypaper.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
kdhnews.com,domain_only,100.0,0,1,Republican,1,,,,,False,1
kdhnews.com,single_dimension,100.0,0,1,Republican,1,sentiment_cat,Positive,,,False,1
kdhnews.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
kdhnews.com,single_dimension,100.0,0,1,Republican,1,topic,,Politics,,False,1
kdhnews.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
kdhnews.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,non_local,False,1
kdhnews.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Politics,,False,3
kdhnews.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
kdhnews.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,local,True,2
kdhnews.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
kdhnews.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
kdhnews.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.stevenspointjournal.com,domain_only,95.0,5,1,Democrat,6,,,,,False,1
www.stevenspointjournal.com,single_dimension,95.0,3,1,Democrat,4,sentiment_cat,Positive,,,False,1
www.stevenspointjournal.com,single_dimension,95.0,2,0,Democrat,2,sentiment_cat,Negative,,,False,1
www.stevenspointjournal.com,single_dimension,95.0,2,0,Democrat,2,topic,,Non Politics,,False,1
www.stevenspointjournal.com,single_dimension,95.0,3,1,Democrat,4,topic,,Mixed,,False,1
www.stevenspointjournal.com,single_dimension,95.0,3,1,Democrat,4,local_cat,,,local,False,1
www.stevenspointjournal.com,single_dimension,95.0,2,0,Democrat,2,local_cat,,,non_local,False,1
www.stevenspointjournal.com,sentiment_cat_topic,95.0,2,0,Democrat,2,,Positive,Non Politics,,False,3
www.stevenspointjournal.com,sentiment_cat_topic,95.0,1,1,Both,2,,Positive,Mixed,,False,3
www.stevenspointjournal.com,sentiment_cat_topic,95.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.stevenspointjournal.com,sentiment_cat_topic,95.0,2,0,Democrat,2,,Negative,Mixed,,False,3
www.stevenspointjournal.com,full_combination,95.0,2,0,Democrat,2,,Positive,Non Politics,local,True,2
www.stevenspointjournal.com,full_combination,95.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.stevenspointjournal.com,full_combination,95.0,0,1,Republican,1,,Positive,Mixed,local,True,2
www.stevenspointjournal.com,full_combination,95.0,1,0,Democrat,1,,Positive,Mixed,non_local,True,2
www.stevenspointjournal.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.stevenspointjournal.com,full_combination,95.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.stevenspointjournal.com,full_combination,95.0,1,0,Democrat,1,,Negative,Mixed,local,True,2
www.stevenspointjournal.com,full_combination,95.0,1,0,Democrat,1,,Negative,Mixed,non_local,True,2
onmilwaukee.com,domain_only,100.0,1,1,Both,2,,,,,False,1
onmilwaukee.com,single_dimension,100.0,1,1,Both,2,sentiment_cat,Positive,,,False,1
onmilwaukee.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
onmilwaukee.com,single_dimension,100.0,1,1,Both,2,topic,,Non Politics,,False,1
onmilwaukee.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
onmilwaukee.com,single_dimension,100.0,1,1,Both,2,local_cat,,,non_local,False,1
onmilwaukee.com,sentiment_cat_topic,100.0,1,1,Both,2,,Positive,Non Politics,,False,3
onmilwaukee.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
onmilwaukee.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,local,True,2
onmilwaukee.com,full_combination,100.0,1,1,Both,2,,Positive,Non Politics,non_local,True,2
onmilwaukee.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
onmilwaukee.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
kristv.com,domain_only,100.0,0,1,Republican,1,,,,,False,1
kristv.com,single_dimension,100.0,0,1,Republican,1,sentiment_cat,Positive,,,False,1
kristv.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
kristv.com,single_dimension,100.0,0,1,Republican,1,topic,,Mixed,,False,1
kristv.com,single_dimension,100.0,0,0,Both,0,local_cat,,,local,False,1
kristv.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,non_local,False,1
kristv.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Mixed,,False,3
kristv.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
kristv.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,local,True,2
kristv.com,full_combination,100.0,0,1,Republican,1,,Positive,Mixed,non_local,True,2
kristv.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
kristv.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.fox13news.com,domain_only,90.0,22,6,Democrat,28,,,,,False,1
www.fox13news.com,single_dimension,90.0,17,4,Democrat,21,sentiment_cat,Positive,,,False,1
www.fox13news.com,single_dimension,90.0,5,2,Democrat,7,sentiment_cat,Negative,,,False,1
www.fox13news.com,single_dimension,90.0,15,5,Democrat,20,topic,,Mixed,,False,1
www.fox13news.com,single_dimension,90.0,6,0,Democrat,6,topic,,Non Politics,,False,1
www.fox13news.com,single_dimension,90.0,1,1,Both,2,topic,,Politics,,False,1
www.fox13news.com,single_dimension,90.0,17,3,Democrat,20,local_cat,,,local,False,1
www.fox13news.com,single_dimension,90.0,5,3,Democrat,8,local_cat,,,non_local,False,1
www.fox13news.com,sentiment_cat_topic,90.0,11,4,Democrat,15,,Positive,Mixed,,False,3
www.fox13news.com,sentiment_cat_topic,90.0,6,0,Democrat,6,,Positive,Non Politics,,False,3
www.fox13news.com,sentiment_cat_topic,90.0,0,0,Both,0,,Positive,Politics,,False,3
www.fox13news.com,sentiment_cat_topic,90.0,4,1,Democrat,5,,Negative,Mixed,,False,3
www.fox13news.com,sentiment_cat_topic,90.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.fox13news.com,sentiment_cat_topic,90.0,1,1,Both,2,,Negative,Politics,,False,3
www.fox13news.com,full_combination,90.0,8,2,Democrat,10,,Positive,Mixed,local,True,2
www.fox13news.com,full_combination,90.0,3,2,Both,5,,Positive,Mixed,non_local,True,2
www.fox13news.com,full_combination,90.0,4,0,Democrat,4,,Positive,Non Politics,local,True,2
www.fox13news.com,full_combination,90.0,2,0,Democrat,2,,Positive,Non Politics,non_local,True,2
www.fox13news.com,full_combination,90.0,0,0,Both,0,,Positive,Politics,local,True,2
www.fox13news.com,full_combination,90.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.fox13news.com,full_combination,90.0,4,1,Democrat,5,,Negative,Mixed,local,True,2
www.fox13news.com,full_combination,90.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.fox13news.com,full_combination,90.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.fox13news.com,full_combination,90.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.fox13news.com,full_combination,90.0,1,0,Democrat,1,,Negative,Politics,local,True,2
www.fox13news.com,full_combination,90.0,0,1,Republican,1,,Negative,Politics,non_local,True,2
statesville.com,domain_only,80.0,0,6,Republican,6,,,,,False,1
statesville.com,single_dimension,80.0,0,6,Republican,6,sentiment_cat,Positive,,,False,1
statesville.com,single_dimension,80.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
statesville.com,single_dimension,80.0,0,5,Republican,5,topic,,Mixed,,False,1
statesville.com,single_dimension,80.0,0,1,Republican,1,topic,,Non Politics,,False,1
statesville.com,single_dimension,80.0,0,3,Republican,3,local_cat,,,local,False,1
statesville.com,single_dimension,80.0,0,3,Republican,3,local_cat,,,non_local,False,1
statesville.com,sentiment_cat_topic,80.0,0,5,Republican,5,,Positive,Mixed,,False,3
statesville.com,sentiment_cat_topic,80.0,0,1,Republican,1,,Positive,Non Politics,,False,3
statesville.com,sentiment_cat_topic,80.0,0,0,Both,0,,Negative,Mixed,,False,3
statesville.com,sentiment_cat_topic,80.0,0,0,Both,0,,Negative,Non Politics,,False,3
statesville.com,full_combination,80.0,0,3,Republican,3,,Positive,Mixed,local,True,2
statesville.com,full_combination,80.0,0,2,Republican,2,,Positive,Mixed,non_local,True,2
statesville.com,full_combination,80.0,0,0,Both,0,,Positive,Non Politics,local,True,2
statesville.com,full_combination,80.0,0,1,Republican,1,,Positive,Non Politics,non_local,True,2
statesville.com,full_combination,80.0,0,0,Both,0,,Negative,Mixed,local,True,2
statesville.com,full_combination,80.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
statesville.com,full_combination,80.0,0,0,Both,0,,Negative,Non Politics,local,True,2
statesville.com,full_combination,80.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.yadkinripple.com,domain_only,100.0,0,3,Republican,3,,,,,False,1
www.yadkinripple.com,single_dimension,100.0,0,3,Republican,3,sentiment_cat,Positive,,,False,1
www.yadkinripple.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.yadkinripple.com,single_dimension,100.0,0,2,Republican,2,topic,,Politics,,False,1
www.yadkinripple.com,single_dimension,100.0,0,1,Republican,1,topic,,Non Politics,,False,1
www.yadkinripple.com,single_dimension,100.0,0,2,Republican,2,local_cat,,,local,False,1
www.yadkinripple.com,single_dimension,100.0,0,1,Republican,1,local_cat,,,non_local,False,1
www.yadkinripple.com,sentiment_cat_topic,100.0,0,2,Republican,2,,Positive,Politics,,False,3
www.yadkinripple.com,sentiment_cat_topic,100.0,0,1,Republican,1,,Positive,Non Politics,,False,3
www.yadkinripple.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
www.yadkinripple.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
www.yadkinripple.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,local,True,2
www.yadkinripple.com,full_combination,100.0,0,1,Republican,1,,Positive,Politics,non_local,True,2
www.yadkinripple.com,full_combination,100.0,0,1,Republican,1,,Positive,Non Politics,local,True,2
www.yadkinripple.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
www.yadkinripple.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.yadkinripple.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.yadkinripple.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
www.yadkinripple.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
mooresvilletribune.com,domain_only,72.5,0,1,Republican,1,,,,,False,1
mooresvilletribune.com,single_dimension,72.5,0,1,Republican,1,sentiment_cat,Positive,,,False,1
mooresvilletribune.com,single_dimension,72.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
mooresvilletribune.com,single_dimension,72.5,0,1,Republican,1,topic,,Politics,,False,1
mooresvilletribune.com,single_dimension,72.5,0,1,Republican,1,local_cat,,,local,False,1
mooresvilletribune.com,single_dimension,72.5,0,0,Both,0,local_cat,,,non_local,False,1
mooresvilletribune.com,sentiment_cat_topic,72.5,0,1,Republican,1,,Positive,Politics,,False,3
mooresvilletribune.com,sentiment_cat_topic,72.5,0,0,Both,0,,Negative,Politics,,False,3
mooresvilletribune.com,full_combination,72.5,0,1,Republican,1,,Positive,Politics,local,True,2
mooresvilletribune.com,full_combination,72.5,0,0,Both,0,,Positive,Politics,non_local,True,2
mooresvilletribune.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,local,True,2
mooresvilletribune.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,non_local,True,2
hickoryrecord.com,domain_only,85.0,0,11,Republican,11,,,,,False,1
hickoryrecord.com,single_dimension,85.0,0,9,Republican,9,sentiment_cat,Positive,,,False,1
hickoryrecord.com,single_dimension,85.0,0,2,Republican,2,sentiment_cat,Negative,,,False,1
hickoryrecord.com,single_dimension,85.0,0,3,Republican,3,topic,,Non Politics,,False,1
hickoryrecord.com,single_dimension,85.0,0,3,Republican,3,topic,,Politics,,False,1
hickoryrecord.com,single_dimension,85.0,0,5,Republican,5,topic,,Mixed,,False,1
hickoryrecord.com,single_dimension,85.0,0,6,Republican,6,local_cat,,,local,False,1
hickoryrecord.com,single_dimension,85.0,0,5,Republican,5,local_cat,,,non_local,False,1
hickoryrecord.com,sentiment_cat_topic,85.0,0,3,Republican,3,,Positive,Non Politics,,False,3
hickoryrecord.com,sentiment_cat_topic,85.0,0,1,Republican,1,,Positive,Politics,,False,3
hickoryrecord.com,sentiment_cat_topic,85.0,0,5,Republican,5,,Positive,Mixed,,False,3
hickoryrecord.com,sentiment_cat_topic,85.0,0,0,Both,0,,Negative,Non Politics,,False,3
hickoryrecord.com,sentiment_cat_topic,85.0,0,2,Republican,2,,Negative,Politics,,False,3
hickoryrecord.com,sentiment_cat_topic,85.0,0,0,Both,0,,Negative,Mixed,,False,3
hickoryrecord.com,full_combination,85.0,0,2,Republican,2,,Positive,Non Politics,local,True,2
hickoryrecord.com,full_combination,85.0,0,1,Republican,1,,Positive,Non Politics,non_local,True,2
hickoryrecord.com,full_combination,85.0,0,1,Republican,1,,Positive,Politics,local,True,2
hickoryrecord.com,full_combination,85.0,0,0,Both,0,,Positive,Politics,non_local,True,2
hickoryrecord.com,full_combination,85.0,0,2,Republican,2,,Positive,Mixed,local,True,2
hickoryrecord.com,full_combination,85.0,0,3,Republican,3,,Positive,Mixed,non_local,True,2
hickoryrecord.com,full_combination,85.0,0,0,Both,0,,Negative,Non Politics,local,True,2
hickoryrecord.com,full_combination,85.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
hickoryrecord.com,full_combination,85.0,0,1,Republican,1,,Negative,Politics,local,True,2
hickoryrecord.com,full_combination,85.0,0,1,Republican,1,,Negative,Politics,non_local,True,2
hickoryrecord.com,full_combination,85.0,0,0,Both,0,,Negative,Mixed,local,True,2
hickoryrecord.com,full_combination,85.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
www.thestokesnews.com,domain_only,100.0,0,5,Republican,5,,,,,False,1
www.thestokesnews.com,single_dimension,100.0,0,5,Republican,5,sentiment_cat,Positive,,,False,1
www.thestokesnews.com,single_dimension,100.0,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.thestokesnews.com,single_dimension,100.0,0,3,Republican,3,topic,,Politics,,False,1
www.thestokesnews.com,single_dimension,100.0,0,2,Republican,2,topic,,Mixed,,False,1
www.thestokesnews.com,single_dimension,100.0,0,5,Republican,5,local_cat,,,local,False,1
www.thestokesnews.com,single_dimension,100.0,0,0,Both,0,local_cat,,,non_local,False,1
www.thestokesnews.com,sentiment_cat_topic,100.0,0,3,Republican,3,,Positive,Politics,,False,3
www.thestokesnews.com,sentiment_cat_topic,100.0,0,2,Republican,2,,Positive,Mixed,,False,3
www.thestokesnews.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Politics,,False,3
www.thestokesnews.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Mixed,,False,3
www.thestokesnews.com,full_combination,100.0,0,3,Republican,3,,Positive,Politics,local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Positive,Politics,non_local,True,2
www.thestokesnews.com,full_combination,100.0,0,2,Republican,2,,Positive,Mixed,local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Positive,Mixed,non_local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Negative,Politics,non_local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,local,True,2
www.thestokesnews.com,full_combination,100.0,0,0,Both,0,,Negative,Mixed,non_local,True,2
kyma.com,domain_only,100.0,33,4,Democrat,37,,,,,False,1
kyma.com,single_dimension,100.0,31,0,Democrat,31,sentiment_cat,Positive,,,False,1
kyma.com,single_dimension,100.0,2,4,Republican,6,sentiment_cat,Negative,,,False,1
kyma.com,single_dimension,100.0,25,2,Democrat,27,topic,,Mixed,,False,1
kyma.com,single_dimension,100.0,6,2,Democrat,8,topic,,Politics,,False,1
kyma.com,single_dimension,100.0,2,0,Democrat,2,topic,,Non Politics,,False,1
kyma.com,single_dimension,100.0,24,2,Democrat,26,local_cat,,,local,False,1
kyma.com,single_dimension,100.0,9,2,Democrat,11,local_cat,,,non_local,False,1
kyma.com,sentiment_cat_topic,100.0,24,0,Democrat,24,,Positive,Mixed,,False,3
kyma.com,sentiment_cat_topic,100.0,5,0,Democrat,5,,Positive,Politics,,False,3
kyma.com,sentiment_cat_topic,100.0,2,0,Democrat,2,,Positive,Non Politics,,False,3
kyma.com,sentiment_cat_topic,100.0,1,2,Republican,3,,Negative,Mixed,,False,3
kyma.com,sentiment_cat_topic,100.0,1,2,Republican,3,,Negative,Politics,,False,3
kyma.com,sentiment_cat_topic,100.0,0,0,Both,0,,Negative,Non Politics,,False,3
kyma.com,full_combination,100.0,17,0,Democrat,17,,Positive,Mixed,local,True,2
kyma.com,full_combination,100.0,7,0,Democrat,7,,Positive,Mixed,non_local,True,2
kyma.com,full_combination,100.0,4,0,Democrat,4,,Positive,Politics,local,True,2
kyma.com,full_combination,100.0,1,0,Democrat,1,,Positive,Politics,non_local,True,2
kyma.com,full_combination,100.0,2,0,Democrat,2,,Positive,Non Politics,local,True,2
kyma.com,full_combination,100.0,0,0,Both,0,,Positive,Non Politics,non_local,True,2
kyma.com,full_combination,100.0,1,1,Both,2,,Negative,Mixed,local,True,2
kyma.com,full_combination,100.0,0,1,Republican,1,,Negative,Mixed,non_local,True,2
kyma.com,full_combination,100.0,0,1,Republican,1,,Negative,Politics,local,True,2
kyma.com,full_combination,100.0,1,1,Both,2,,Negative,Politics,non_local,True,2
kyma.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,local,True,2
kyma.com,full_combination,100.0,0,0,Both,0,,Negative,Non Politics,non_local,True,2
www.tryondailybulletin.com,domain_only,72.5,0,2,Republican,2,,,,,False,1
www.tryondailybulletin.com,single_dimension,72.5,0,2,Republican,2,sentiment_cat,Positive,,,False,1
www.tryondailybulletin.com,single_dimension,72.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
www.tryondailybulletin.com,single_dimension,72.5,0,2,Republican,2,topic,,Politics,,False,1
www.tryondailybulletin.com,single_dimension,72.5,0,2,Republican,2,local_cat,,,local,False,1
www.tryondailybulletin.com,single_dimension,72.5,0,0,Both,0,local_cat,,,non_local,False,1
www.tryondailybulletin.com,sentiment_cat_topic,72.5,0,2,Republican,2,,Positive,Politics,,False,3
www.tryondailybulletin.com,sentiment_cat_topic,72.5,0,0,Both,0,,Negative,Politics,,False,3
www.tryondailybulletin.com,full_combination,72.5,0,2,Republican,2,,Positive,Politics,local,True,2
www.tryondailybulletin.com,full_combination,72.5,0,0,Both,0,,Positive,Politics,non_local,True,2
www.tryondailybulletin.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,local,True,2
www.tryondailybulletin.com,full_combination,72.5,0,0,Both,0,,Negative,Politics,non_local,True,2
boston.com,domain_only,92.5,2,0,Democrat,2,,,,,False,1
boston.com,single_dimension,92.5,2,0,Democrat,2,sentiment_cat,Positive,,,False,1
boston.com,single_dimension,92.5,0,0,Both,0,sentiment_cat,Negative,,,False,1
boston.com,single_dimension,92.5,1,0,Democrat,1,topic,,Mixed,,False,1
boston.com,single_dimension,92.5,1,0,Democrat,1,topic,,Politics,,False,1
boston.com,single_dimension,92.5,1,0,Democrat,1,local_cat,,,local,False,1
boston.com,single_dimension,92.5,1,0,Democrat,1,local_cat,,,non_local,False,1
boston.com,sentiment_cat_topic,92.5,1,0,Democrat,1,,Positive,Mixed,,False,3
boston.com,sentiment_cat_topic,92.5,1,0,Democrat,1,,Positive,Politics,,False,3
boston.com,sentiment_cat_topic,92.5,0,0,Both,0,,Negative,Mixed,,False,3
boston.com,sentiment_cat_topic,92.5,0,0,Both,0,,Negative,Politics,,False,3
boston.com,full_combination,92.5,1,0,Democrat,1,,Positive,Mixed,local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Positive,Mixed,non_local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Positive,Politics,local,True,2
boston.com,full_combination,92.5,1,0,Democrat,1,,Positive,Politics,non_local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Negative,Mixed,local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Negative,Mixed,non_local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Negative,Politics,local,True,2
boston.com,full_combination,92.5,0,0,Both,0,,Negative,Politics,non_local,True,2
austintxnews.com,domain_only,32.0,0,1,Republican,1,,,,,False,1
