Score_Category,Sentiment,Local_Category,Topic_Category,Domain,Global_Classification,Global_Democrat_Count,Global_Republican_Count,Global_Total_Count,Combination_Classification,Combination_Democrat_Count,Combination_Republican_Count,Combination_Total_Count,Score
high,Positive,local,Politics,www.ctpost.com,Democrat,35,0,35,Democrat,4,0,4,100
high,Positive,local,Non Politics,www.ctpost.com,Democrat,35,0,35,Democrat,4,0,4,100
high,Positive,non_local,Politics,www.ctpost.com,Democrat,35,0,35,Democrat,2,0,2,100
high,Positive,non_local,Mixed,www.ctpost.com,Democrat,35,0,35,Democrat,7,0,7,100
high,Negative,all,Politics,www.ctpost.com,Democrat,35,0,35,Democrat,2,0,2,100
high,Negative,all,Mixed,www.ctpost.com,Democrat,35,0,35,Democrat,9,0,9,100
high,Negative,local,Mixed,www.ctpost.com,Democrat,35,0,35,Democrat,4,0,4,100
high,Negative,local,Politics,www.ctpost.com,Democrat,35,0,35,Democrat,1,0,1,100
high,Negative,non_local,Politics,www.ctpost.com,Democrat,35,0,35,Democrat,1,0,1,100
high,Negative,non_local,Mixed,www.ctpost.com,Democrat,35,0,35,Democrat,5,0,5,100
high,Positive,all,Politics,www.csmonitor.com,Both,19,14,33,Both,8,7,15,92.5
high,Positive,all,Mixed,www.csmonitor.com,Both,19,14,33,Democrat,4,1,5,92.5
high,Positive,all,Non Politics,www.csmonitor.com,Both,19,14,33,Both,2,2,4,92.5
high,Positive,local,Politics,www.csmonitor.com,Both,19,14,33,Both,1,1,2,92.5
high,Positive,local,Non Politics,www.csmonitor.com,Both,19,14,33,Democrat,1,0,1,92.5
high,Positive,non_local,Politics,www.csmonitor.com,Both,19,14,33,Both,7,6,13,92.5
high,Positive,non_local,Mixed,www.csmonitor.com,Both,19,14,33,Democrat,4,1,5,92.5
high,Positive,non_local,Non Politics,www.csmonitor.com,Both,19,14,33,Republican,1,2,3,92.5
high,Negative,all,Politics,www.csmonitor.com,Both,19,14,33,Republican,2,4,6,92.5
high,Negative,all,Mixed,www.csmonitor.com,Both,19,14,33,Democrat,2,0,2,92.5
high,Negative,all,Non Politics,www.csmonitor.com,Both,19,14,33,Democrat,1,0,1,92.5
high,Negative,local,Mixed,www.csmonitor.com,Both,19,14,33,Democrat,1,0,1,92.5
high,Negative,local,Politics,www.csmonitor.com,Both,19,14,33,Both,1,1,2,92.5
high,Negative,non_local,Politics,www.csmonitor.com,Both,19,14,33,Republican,1,3,4,92.5
high,Negative,non_local,Mixed,www.csmonitor.com,Both,19,14,33,Democrat,1,0,1,92.5
high,Negative,non_local,Non Politics,www.csmonitor.com,Both,19,14,33,Democrat,1,0,1,92.5
high,Negative,all,Mixed,www.crimeonline.com,Democrat,1,0,1,Democrat,1,0,1,100
high,Negative,local,Mixed,www.crimeonline.com,Democrat,1,0,1,Democrat,1,0,1,100
high,Positive,all,Politics,www.crainsnewyork.com,Democrat,19,0,19,Democrat,1,0,1,100
high,Positive,all,Mixed,www.crainsnewyork.com,Democrat,19,0,19,Democrat,14,0,14,100
high,Positive,local,Mixed,www.crainsnewyork.com,Democrat,19,0,19,Democrat,11,0,11,100
high,Positive,local,Politics,www.crainsnewyork.com,Democrat,19,0,19,Democrat,1,0,1,100
high,Positive,non_local,Mixed,www.crainsnewyork.com,Democrat,19,0,19,Democrat,3,0,3,100
high,Negative,all,Mixed,www.crainsnewyork.com,Democrat,19,0,19,Democrat,2,0,2,100
high,Negative,all,Non Politics,www.crainsnewyork.com,Democrat,19,0,19,Democrat,2,0,2,100
high,Negative,local,Mixed,www.crainsnewyork.com,Democrat,19,0,19,Democrat,2,0,2,100
high,Negative,local,Non Politics,www.crainsnewyork.com,Democrat,19,0,19,Democrat,1,0,1,100
high,Negative,non_local,Non Politics,www.crainsnewyork.com,Democrat,19,0,19,Democrat,1,0,1,100
high,Positive,all,Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,2,0,2,100
high,Positive,all,Mixed,www.crainsdetroit.com,Democrat,27,5,32,Democrat,10,4,14,100
high,Positive,all,Non Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,9,1,10,100
high,Positive,local,Mixed,www.crainsdetroit.com,Democrat,27,5,32,Democrat,4,1,5,100
high,Positive,local,Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,2,0,2,100
high,Positive,local,Non Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,8,1,9,100
high,Positive,non_local,Mixed,www.crainsdetroit.com,Democrat,27,5,32,Democrat,6,3,9,100
high,Positive,non_local,Non Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,1,0,1,100
high,Negative,all,Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,3,0,3,100
high,Negative,all,Mixed,www.crainsdetroit.com,Democrat,27,5,32,Democrat,3,0,3,100
high,Negative,local,Mixed,www.crainsdetroit.com,Democrat,27,5,32,Democrat,3,0,3,100
high,Negative,local,Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,2,0,2,100
high,Negative,non_local,Politics,www.crainsdetroit.com,Democrat,27,5,32,Democrat,1,0,1,100
high,Positive,all,Mixed,www.crainscleveland.com,Democrat,10,2,12,Democrat,9,1,10,100
high,Positive,all,Non Politics,www.crainscleveland.com,Democrat,10,2,12,Democrat,1,0,1,100
high,Positive,local,Mixed,www.crainscleveland.com,Democrat,10,2,12,Democrat,4,1,5,100
high,Positive,non_local,Mixed,www.crainscleveland.com,Democrat,10,2,12,Democrat,5,0,5,100
high,Positive,non_local,Non Politics,www.crainscleveland.com,Democrat,10,2,12,Democrat,1,0,1,100
high,Negative,all,Mixed,www.crainscleveland.com,Democrat,10,2,12,Republican,0,1,1,100
high,Negative,local,Mixed,www.crainscleveland.com,Democrat,10,2,12,Republican,0,1,1,100
high,Positive,all,Politics,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,all,Mixed,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,all,Non Politics,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,local,Mixed,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,local,Politics,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,local,Non Politics,www.craigdailypress.com,Republican,0,3,3,Republican,0,1,1,100
high,Positive,all,Mixed,www.cp24.com,Democrat,1,0,1,Democrat,1,0,1,87.5
high,Positive,non_local,Mixed,www.cp24.com,Democrat,1,0,1,Democrat,1,0,1,87.5
high,Positive,all,Politics,www.courierpress.com,Republican,0,28,28,Republican,0,2,2,100
high,Positive,all,Mixed,www.courierpress.com,Republican,0,28,28,Republican,0,18,18,100
high,Positive,all,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,5,5,100
high,Positive,local,Mixed,www.courierpress.com,Republican,0,28,28,Republican,0,9,9,100
high,Positive,local,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,3,3,100
high,Positive,non_local,Politics,www.courierpress.com,Republican,0,28,28,Republican,0,2,2,100
high,Positive,non_local,Mixed,www.courierpress.com,Republican,0,28,28,Republican,0,9,9,100
high,Positive,non_local,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,2,2,100
high,Negative,all,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,3,3,100
high,Negative,local,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,1,1,100
high,Negative,non_local,Non Politics,www.courierpress.com,Republican,0,28,28,Republican,0,2,2,100
high,Positive,all,Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,8,0,8,100
high,Positive,all,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,39,0,39,100
high,Positive,all,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,8,0,8,100
high,Positive,local,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,24,0,24,100
high,Positive,local,Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,6,0,6,100
high,Positive,local,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,7,0,7,100
high,Positive,non_local,Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,2,0,2,100
high,Positive,non_local,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,15,0,15,100
high,Positive,non_local,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,1,0,1,100
high,Negative,all,Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,2,0,2,100
high,Negative,all,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,10,0,10,100
high,Negative,all,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,2,0,2,100
high,Negative,local,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,6,0,6,100
high,Negative,local,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,1,0,1,100
high,Negative,local,Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,2,0,2,100
high,Negative,non_local,Mixed,www.courierpostonline.com,Democrat,69,0,69,Democrat,4,0,4,100
high,Negative,non_local,Non Politics,www.courierpostonline.com,Democrat,69,0,69,Democrat,1,0,1,100
high,Positive,all,Politics,www.courier-journal.com,Republican,31,86,117,Republican,3,20,23,100
high,Positive,all,Mixed,www.courier-journal.com,Republican,31,86,117,Republican,14,37,51,100
high,Positive,all,Non Politics,www.courier-journal.com,Republican,31,86,117,Republican,1,5,6,100
high,Positive,local,Mixed,www.courier-journal.com,Republican,31,86,117,Republican,12,34,46,100
high,Positive,local,Politics,www.courier-journal.com,Republican,31,86,117,Republican,3,14,17,100
high,Positive,local,Non Politics,www.courier-journal.com,Republican,31,86,117,Republican,1,3,4,100
high,Positive,non_local,Politics,www.courier-journal.com,Republican,31,86,117,Republican,0,6,6,100
high,Positive,non_local,Mixed,www.courier-journal.com,Republican,31,86,117,Both,2,3,5,100
high,Positive,non_local,Non Politics,www.courier-journal.com,Republican,31,86,117,Republican,0,2,2,100
high,Negative,all,Politics,www.courier-journal.com,Republican,31,86,117,Republican,5,13,18,100
high,Negative,all,Mixed,www.courier-journal.com,Republican,31,86,117,Republican,7,11,18,100
high,Negative,all,Non Politics,www.courier-journal.com,Republican,31,86,117,Democrat,1,0,1,100
high,Negative,local,Mixed,www.courier-journal.com,Republican,31,86,117,Both,5,5,10,100
high,Negative,local,Non Politics,www.courier-journal.com,Republican,31,86,117,Democrat,1,0,1,100
high,Negative,local,Politics,www.courier-journal.com,Republican,31,86,117,Republican,2,4,6,100
high,Negative,non_local,Politics,www.courier-journal.com,Republican,31,86,117,Republican,3,9,12,100
high,Negative,non_local,Mixed,www.courier-journal.com,Republican,31,86,117,Republican,2,6,8,100
high,Positive,all,Politics,www.courierherald.com,Democrat,2,0,2,Democrat,1,0,1,87.5
high,Positive,all,Mixed,www.courierherald.com,Democrat,2,0,2,Democrat,1,0,1,87.5
high,Positive,local,Politics,www.courierherald.com,Democrat,2,0,2,Democrat,1,0,1,87.5
high,Positive,non_local,Mixed,www.courierherald.com,Democrat,2,0,2,Democrat,1,0,1,87.5
low,Positive,all,Politics,www.cosmopolitan.com,Democrat,15,0,15,Democrat,9,0,9,75
low,Positive,all,Mixed,www.cosmopolitan.com,Democrat,15,0,15,Democrat,3,0,3,75
low,Positive,local,Politics,www.cosmopolitan.com,Democrat,15,0,15,Democrat,2,0,2,75
low,Positive,non_local,Politics,www.cosmopolitan.com,Democrat,15,0,15,Democrat,7,0,7,75
low,Positive,non_local,Mixed,www.cosmopolitan.com,Democrat,15,0,15,Democrat,3,0,3,75
low,Negative,all,Mixed,www.cosmopolitan.com,Democrat,15,0,15,Democrat,2,0,2,75
low,Negative,all,Politics,www.cosmopolitan.com,Democrat,15,0,15,Democrat,1,0,1,75
low,Negative,local,Mixed,www.cosmopolitan.com,Democrat,15,0,15,Democrat,1,0,1,75
low,Negative,non_local,Mixed,www.cosmopolitan.com,Democrat,15,0,15,Democrat,1,0,1,75
low,Negative,non_local,Politics,www.cosmopolitan.com,Democrat,15,0,15,Democrat,1,0,1,75
high,Positive,all,Politics,www.coshoctontribune.com,Both,1,1,2,Democrat,1,0,1,82.5
high,Positive,all,Mixed,www.coshoctontribune.com,Both,1,1,2,Republican,0,1,1,82.5
high,Positive,local,Politics,www.coshoctontribune.com,Both,1,1,2,Democrat,1,0,1,82.5
high,Positive,non_local,Mixed,www.coshoctontribune.com,Both,1,1,2,Republican,0,1,1,82.5
high,Positive,all,Politics,www.cookpolitical.com,Democrat,6,1,7,Democrat,4,1,5,87.5
high,Positive,all,Mixed,www.cookpolitical.com,Democrat,6,1,7,Democrat,2,0,2,87.5
high,Positive,local,Mixed,www.cookpolitical.com,Democrat,6,1,7,Democrat,1,0,1,87.5
high,Positive,local,Politics,www.cookpolitical.com,Democrat,6,1,7,Democrat,1,0,1,87.5
high,Positive,non_local,Politics,www.cookpolitical.com,Democrat,6,1,7,Democrat,3,1,4,87.5
high,Positive,non_local,Mixed,www.cookpolitical.com,Democrat,6,1,7,Democrat,1,0,1,87.5
high,Positive,all,Mixed,www.contagionlive.com,Democrat,1,0,1,Democrat,1,0,1,82.5
high,Positive,non_local,Mixed,www.contagionlive.com,Democrat,1,0,1,Democrat,1,0,1,82.5
low,Positive,all,Politics,www.conservativereview.com,Republican,0,18,18,Republican,0,5,5,52
low,Positive,all,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,3,3,52
low,Positive,local,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,1,1,52
low,Positive,non_local,Politics,www.conservativereview.com,Republican,0,18,18,Republican,0,5,5,52
low,Positive,non_local,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,2,2,52
low,Negative,all,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,5,5,52
low,Negative,all,Politics,www.conservativereview.com,Republican,0,18,18,Republican,0,5,5,52
low,Negative,local,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,3,3,52
low,Negative,non_local,Mixed,www.conservativereview.com,Republican,0,18,18,Republican,0,2,2,52
low,Negative,non_local,Politics,www.conservativereview.com,Republican,0,18,18,Republican,0,5,5,52
low,Positive,all,Politics,www.conservativedailynews.com,Republican,0,2,2,Republican,0,1,1,30
low,Positive,all,Mixed,www.conservativedailynews.com,Republican,0,2,2,Republican,0,1,1,30
low,Positive,non_local,Politics,www.conservativedailynews.com,Republican,0,2,2,Republican,0,1,1,30
low,Positive,non_local,Mixed,www.conservativedailynews.com,Republican,0,2,2,Republican,0,1,1,30
high,Positive,all,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,62,1,63,100
high,Positive,all,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,102,2,104,100
high,Positive,all,Non Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,39,4,43,100
high,Positive,local,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,91,2,93,100
high,Positive,local,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,55,1,56,100
high,Positive,local,Non Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,36,4,40,100
high,Positive,non_local,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,7,0,7,100
high,Positive,non_local,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,11,0,11,100
high,Positive,non_local,Non Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,3,0,3,100
high,Negative,all,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,15,1,16,100
high,Negative,all,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,21,1,22,100
high,Negative,all,Non Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,3,0,3,100
high,Negative,local,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,16,0,16,100
high,Negative,local,Non Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,3,0,3,100
high,Negative,local,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,12,1,13,100
high,Negative,non_local,Politics,www.concordmonitor.com,Democrat,242,9,251,Democrat,3,0,3,100
high,Negative,non_local,Mixed,www.concordmonitor.com,Democrat,242,9,251,Democrat,5,1,6,100
high,Positive,all,Politics,www.commercialappeal.com,Both,22,17,39,Democrat,2,1,3,100
high,Positive,all,Mixed,www.commercialappeal.com,Both,22,17,39,Both,13,10,23,100
high,Positive,all,Non Politics,www.commercialappeal.com,Both,22,17,39,Both,2,3,5,100
high,Positive,local,Mixed,www.commercialappeal.com,Both,22,17,39,Republican,4,8,12,100
high,Positive,local,Non Politics,www.commercialappeal.com,Both,22,17,39,Republican,0,1,1,100
high,Positive,non_local,Politics,www.commercialappeal.com,Both,22,17,39,Democrat,2,1,3,100
high,Positive,non_local,Mixed,www.commercialappeal.com,Both,22,17,39,Democrat,9,2,11,100
high,Positive,non_local,Non Politics,www.commercialappeal.com,Both,22,17,39,Both,2,2,4,100
high,Negative,all,Politics,www.commercialappeal.com,Both,22,17,39,Republican,0,1,1,100
high,Negative,all,Mixed,www.commercialappeal.com,Both,22,17,39,Democrat,5,2,7,100
high,Negative,local,Mixed,www.commercialappeal.com,Both,22,17,39,Both,2,2,4,100
high,Negative,non_local,Politics,www.commercialappeal.com,Both,22,17,39,Republican,0,1,1,100
high,Negative,non_local,Mixed,www.commercialappeal.com,Both,22,17,39,Democrat,3,0,3,100
high,Positive,all,Politics,www.commentarymagazine.com,Republican,0,7,7,Republican,0,1,1,92.5
high,Positive,all,Mixed,www.commentarymagazine.com,Republican,0,7,7,Republican,0,1,1,92.5
high,Positive,non_local,Politics,www.commentarymagazine.com,Republican,0,7,7,Republican,0,1,1,92.5
high,Positive,non_local,Mixed,www.commentarymagazine.com,Republican,0,7,7,Republican,0,1,1,92.5
high,Negative,all,Politics,www.commentarymagazine.com,Republican,0,7,7,Republican,0,5,5,92.5
high,Negative,non_local,Politics,www.commentarymagazine.com,Republican,0,7,7,Republican,0,5,5,92.5
high,Positive,all,Mixed,www.columbiatribune.com,Republican,0,4,4,Republican,0,3,3,100
high,Positive,local,Mixed,www.columbiatribune.com,Republican,0,4,4,Republican,0,3,3,100
high,Negative,all,Politics,www.columbiatribune.com,Republican,0,4,4,Republican,0,1,1,100
high,Negative,non_local,Politics,www.columbiatribune.com,Republican,0,4,4,Republican,0,1,1,100
high,Positive,all,Politics,www.columbian.com,Republican,59,131,190,Republican,5,21,26,100
high,Positive,all,Mixed,www.columbian.com,Republican,59,131,190,Republican,40,74,114,100
high,Positive,all,Non Politics,www.columbian.com,Republican,59,131,190,Republican,2,7,9,100
high,Positive,local,Mixed,www.columbian.com,Republican,59,131,190,Republican,22,41,63,100
high,Positive,local,Politics,www.columbian.com,Republican,59,131,190,Republican,3,10,13,100
high,Positive,local,Non Politics,www.columbian.com,Republican,59,131,190,Republican,2,5,7,100
high,Positive,non_local,Politics,www.columbian.com,Republican,59,131,190,Republican,2,11,13,100
high,Positive,non_local,Mixed,www.columbian.com,Republican,59,131,190,Republican,18,33,51,100
high,Positive,non_local,Non Politics,www.columbian.com,Republican,59,131,190,Republican,0,2,2,100
high,Negative,all,Politics,www.columbian.com,Republican,59,131,190,Republican,1,7,8,100
high,Negative,all,Mixed,www.columbian.com,Republican,59,131,190,Republican,10,18,28,100
high,Negative,all,Non Politics,www.columbian.com,Republican,59,131,190,Republican,1,4,5,100
high,Negative,local,Mixed,www.columbian.com,Republican,59,131,190,Republican,2,9,11,100
high,Negative,local,Non Politics,www.columbian.com,Republican,59,131,190,Republican,1,4,5,100
high,Negative,local,Politics,www.columbian.com,Republican,59,131,190,Republican,0,4,4,100
high,Negative,non_local,Politics,www.columbian.com,Republican,59,131,190,Republican,1,3,4,100
high,Negative,non_local,Mixed,www.columbian.com,Republican,59,131,190,Both,8,9,17,100
high,Positive,all,Politics,www.columbiamissourian.com,Republican,0,1,1,Republican,0,1,1,100
high,Positive,non_local,Politics,www.columbiamissourian.com,Republican,0,1,1,Republican,0,1,1,100
high,Positive,all,Mixed,www.columbiadailyherald.com,Republican,0,5,5,Republican,0,4,4,95
high,Positive,all,Non Politics,www.columbiadailyherald.com,Republican,0,5,5,Republican,0,1,1,95
high,Positive,local,Mixed,www.columbiadailyherald.com,Republican,0,5,5,Republican,0,1,1,95
high,Positive,non_local,Mixed,www.columbiadailyherald.com,Republican,0,5,5,Republican,0,3,3,95
high,Positive,non_local,Non Politics,www.columbiadailyherald.com,Republican,0,5,5,Republican,0,1,1,95
high,Positive,all,Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,all,Mixed,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,all,Non Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,local,Non Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,non_local,Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,non_local,Mixed,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Negative,all,Non Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Negative,non_local,Non Politics,www.colorlines.com,Democrat,4,0,4,Democrat,1,0,1,80
high,Positive,all,Politics,www.coloradoindependent.com,Democrat,10,0,10,Democrat,5,0,5,87.5
high,Positive,all,Mixed,www.coloradoindependent.com,Democrat,10,0,10,Democrat,1,0,1,87.5
